,id,mean_h,mean_s,mean_v,dominant_h,dominant_s,dominant_v,max_colorname
1313,7156133843513265413,0.41370421432461824,0.43143382352941123,1.0134599673202611,0.1647058823529411,0.1647058823529411,0.7764705882352941,yellow
1314,7233260500975455515,0.2593647875816991,0.22583231209150298,0.17158394607843117,0.0,0.0,0.0,black
1315,7263450102801468704,0.5508769914215687,0.10825674019607835,0.6265969669117648,0.6196078431372549,0.1019607843137254,0.6470588235294118,violet
1316,7309875163636550944,0.2650288500816992,0.2433921398420478,0.13880591299019598,0.0,0.0,0.0,black
1317,7240365710696893723,0.23601749727668797,0.4664853962418293,0.4419977192265788,0.0,0.0,0.0,black
1318,7267093152941542688,0.3418568729575162,0.2602898624727668,0.3293198529411764,0.5450980392156862,0.4078431372549019,0.0941176470588235,black
1319,7119722032044018950,0.6823899611928098,1.1321014603758166,1.9311095792483657,0.1215686274509803,0.2588235294117647,0.8117647058823529,yellow
1320,7212600253030108421,0.873814775910364,0.6137071078431371,1.3950744047619044,0.615686274509804,0.2470588235294117,0.8862745098039215,orange-yellow
1321,7132863171131362566,0.472889008033769,0.049832771650326735,0.7916368804466232,0.6078431372549019,0.0274509803921568,0.9882352941176472,white
1322,7088727083886644485,0.25421219703159026,0.20195993327886697,0.5641999421296294,0.0470588235294117,0.3215686274509804,0.3725490196078431,orange-yellow
1323,6974739387305299206,0.2965924564270151,0.2390356924019606,0.6661364719498908,0.0705882352941176,0.2901960784313726,0.6666666666666666,orange-yellow
1324,7262295537804676385,1.0663151892701523,0.38662002995642664,1.0466035198801742,0.6666666666666666,0.0274509803921568,0.7607843137254902,gray
1325,7271266055727648033,0.2990715209694988,0.29400360838779943,0.5815997753267973,0.0549019607843137,0.3529411764705882,0.8313725490196079,gray
1326,7140670070988016902,0.407185287309368,0.25484281386165564,0.21736536628540284,0.0,0.0,0.0,black
1327,7225514020776955162,0.2713367204520697,0.3130570023148146,0.4387203839869279,0.5333333333333333,0.3803921568627451,0.0901960784313725,black
1328,7266831791154072864,0.9715592660675373,1.147320091230936,0.7840030977668837,0.592156862745098,0.6549019607843137,0.5137254901960784,violet
1329,7030421576830979333,0.3037513616557732,0.11318380650871444,0.4469898897058822,0.0117647058823529,0.0941176470588235,0.4470588235294118,gray
1330,7151608230593056005,0.09460954520697167,0.1066882829520697,0.2372208605664487,0.0,0.0,0.0,black
1331,7150660927031938310,0.40679806644880157,0.39317980664488,0.49494272535403033,0.2313725490196078,0.0470588235294117,0.5882352941176471,gray
1332,7257599430637997338,0.47523446010348547,0.3233379289215683,0.38572984749455286,0.6666666666666666,0.0823529411764705,0.1019607843137254,black
1333,7125821880308681990,0.29914513548474925,0.24368319376361638,0.5746808619281043,0.1058823529411764,0.1764705882352941,0.8117647058823529,gray
1334,7217456309883391237,0.311247276688453,0.2661888105936818,0.675632318899782,0.1372549019607843,0.0980392156862745,0.7803921568627451,yellow
1335,7126886382043188486,0.20235991966230918,0.9796015454793027,1.2127561614923748,0.0156862745098039,0.7568627450980392,0.792156862745098,orange
1336,7078664998926617862,0.40358285675381256,0.13808636301742913,0.378829656862745,0.0,0.0,0.1607843137254902,gray
1337,6985455234315209990,0.543163577050538,0.3230620857497925,0.4137077982601488,0.0,0.0,0.0,black
